11949,"candles",5
11950,"canon",5
11951,"cans",5
11952,"capacities",5
11953,"capsule",5
11954,"captive",5
11955,"cardboard",5
11956,"caresses",5
11957,"caressing",5
11958,"carey",5
11959,"carruthers",5
11960,"cart",5
11961,"cartridges",5
11962,"carts",5
11963,"carvey",5
11964,"catastrophes",5
11965,"catastrophic",5
11966,"catharsis",5
11967,"catkins",5
11968,"catskill",5
11969,"celebrating",5
11970,"censorship",5
11971,"centering",5
11972,"certify",5
11973,"cerv",5
11974,"ceylon",5
11975,"chambre",5
11976,"changeable",5
11977,"channing",5
11978,"chaotic",5
11979,"chaplain",5
11980,"charitable",5
11981,"chat",5
11982,"checkbook",5
11983,"checking",5
11984,"cheekbones",5
11985,"cheerfully",5
11986,"chemically",5
11987,"cherish",5
11988,"chestnut",5
11989,"chilling",5
11990,"chilly",5
11991,"chines",5
11992,"ching",5
11993,"chloride",5
11994,"chopping",5
11995,"choreographed",5
11996,"choreographer",5
11997,"christopher",5
11998,"chronicle",5
11999,"chronology",5
12000,"chuckle",5
12001,"chunks",5
12002,"cicero",5
12003,"circulating",5
12004,"citation",5
12005,"claimants",5
12006,"clarification",5
12007,"clash",5
12008,"classrooms",5
12009,"clattered",5
12010,"clenched",5
12011,"cliches",5
12012,"clifford",5
12013,"clothed",5
12014,"clubhouse",5
12015,"clusters",5
12016,"clutch",5
12017,"co",5
12018,"coaches",5
12019,"coahr",5
12020,"cochannel",5
12021,"cock",5
12022,"coe",5
12023,"coherent",5
12024,"coincides",5
12025,"colder",5
12026,"collects",5
12027,"columnist",5
12028,"comedian",5
12029,"comforts",5
12030,"commendable",5
12031,"commenting",5
12032,"committing",5
12033,"communes",5
12034,"communese",5
12035,"commuting",5
12036,"compassion",5
12037,"competently",5
12038,"complaining",5
12039,"completes",5
12040,"complications",5
12041,"comply",5
12042,"comprehend",5
12043,"computers",5
12044,"concertos",5
12045,"conchita",5
12046,"conditioners",5
12047,"conductivity",5
12048,"conferred",5
12049,"conforms",5
12050,"confronts",5
12051,"confuse",5
12052,"conjugated",5
12053,"connotation",5
12054,"constable",5
12055,"constancy",5
12056,"constituent",5
12057,"consuming",5
12058,"contemplated",5
12059,"contends",5
12060,"contestants",5
12061,"contingencies",5
12062,"continual",5
12063,"contradictions",5
12064,"converse",5
12065,"converts",5
12066,"coolly",5
12067,"coolness",5
12068,"coordinator",5
12069,"coral",5
12070,"corinthian",5
12071,"cornell",5
12072,"coroner",5
12073,"corpses",5
12074,"corral",5
12075,"correction",5
12076,"correspondents",5
12077,"corruptible",5
12078,"councilman",5
12079,"counterpoint",5
12080,"couperin",5
12081,"coupler",5
12082,"courtier",5
12083,"cox",5
12084,"craftsmanship",5
12085,"crane",5
12086,"craters",5
12087,"creaking",5
12088,"crib",5
12089,"criticality",5
12090,"critically",5
12091,"cropped",5
12092,"crosby",5
12093,"crowding",5
12094,"crystalline",5
12095,"crystallographic",5
12096,"ctca",5
12097,"cubans",5
12098,"culminates",5
12099,"culturally",5
12100,"cunard",5
12101,"cunning",5
12102,"cunningham",5
12103,"curly",5
12104,"curvature",5
12105,"curzon",5
12106,"custer",5
12107,"cute",5
12108,"czechoslovakia",5
12109,"daer",5
12110,"dale",5
12111,"dares",5
12112,"deacon",5
12113,"debated",5
12114,"debutante",5
12115,"deceived",5
12116,"decisively",5
12117,"decorator",5
12118,"decrees",5
12119,"deductible",5
12120,"deference",5
12121,"defines",5
12122,"definitive",5
12123,"deformation",5
12124,"delhi",5
12125,"delicacy",5
12126,"denoting",5
12127,"denounce",5
12128,"depressing",5
12129,"deserts",5
12130,"designate",5
12131,"desiring",5
12132,"desolation",5
12133,"despotism",5
12134,"devastating",5
12135,"developer",5
12136,"devey",5
12137,"dictated",5
12138,"diego",5
12139,"dietrich",5
12140,"differentiated",5
12141,"dingy",5
12142,"diocesan",5
12143,"diplomat",5
12144,"dipole",5
12145,"directs",5
12146,"disability",5
12147,"disappearing",5
12148,"disciples",5
12149,"discounts",5
12150,"discouraging",5
12151,"discrepancies",5
12152,"disfigured",5
12153,"disguise",5
12154,"disintegration",5
12155,"disinterested",5
12156,"dismay",5
12157,"dismiss",5
12158,"dismounted",5
12159,"disorganized",5
12160,"dispatched",5
12161,"dispose",5
12162,"disrupt",5
12163,"disrupted",5
12164,"dissent",5
12165,"distinguishes",5
12166,"distracted",5
12167,"diurnal",5
12168,"dived",5
12169,"diving",5
12170,"divisive",5
12171,"dizzy",5
12172,"doctrines",5
12173,"dodgers",5
12174,"dolce",5
12175,"donor",5
12176,"donors",5
12177,"doris",5
12178,"dormant",5
12179,"downed",5
12180,"downfall",5
12181,"downs",5
12182,"downstream",5
12183,"dozed",5
12184,"drab",5
12185,"drafted",5
12186,"drains",5
12187,"drawers",5
12188,"drilled",5
12189,"drizzle",5
12190,"dromozoa",5
12191,"drought",5
12192,"drugged",5
12193,"drugstore",5
12194,"ducked",5
12195,"duel",5
12196,"duf",5
12197,"dupont",5
12198,"dynamite",5
12199,"dynasty",5
12200,"eagle",5
12201,"earthmen",5
12202,"easel",5
12203,"eastwick",5
12204,"economists",5
12205,"edging",5
12206,"edible",5
12207,"editing",5
12208,"egyptian",5
12209,"elapsed",5
12210,"elasticity",5
12211,"eldest",5
12212,"electrode",5
12213,"electrophoresis",5
12214,"elliott",5
12215,"elman",5
12216,"elongated",5
12217,"embark",5
12218,"embroidered",5
12219,"emile",5
12220,"emmett",5
12221,"empirically",5
12222,"enchanted",5
12223,"encourages",5
12224,"encroachment",5
12225,"endeavors",5
12226,"enforcing",5
12227,"englander",5
12228,"engulfed",5
12229,"enhance",5
12230,"enhanced",5
12231,"enjoined",5
12232,"enlist",5
12233,"enrich",5
12234,"enroll",5
12235,"ensued",5
12236,"entail",5
12237,"enterprising",5
12238,"enthusiastically",5
12239,"entitle",5
12240,"entrenched",5
12241,"envied",5
12242,"ephesians",5
12243,"epiphysis",5
12244,"equ",5
12245,"equated",5
12246,"erection",5
12247,"ernst",5
12248,"escaping",5
12249,"escorted",5
12250,"espionage",5
12251,"estates",5
12252,"esteem",5
12253,"europeans",5
12254,"evacuation",5
12255,"evaluations",5
12256,"evangelical",5
12257,"evasive",5
12258,"evidences",5
12259,"evokes",5
12260,"evolve",5
12261,"exaggeration",5
12262,"exasperation",5
12263,"exceeded",5
12264,"excellently",5
12265,"excerpts",5
12266,"exchanges",5
12267,"exchequer",5
12268,"exempt",5
12269,"existent",5
12270,"expanse",5
12271,"expelled",5
12272,"experimenter",5
12273,"expired",5
12274,"exploitation",5
12275,"exploring",5
12276,"extant",5
12277,"extraction",5
12278,"extravagant",5
12279,"faber",5
12280,"facilitate",5
12281,"faction",5
12282,"faculties",5
12283,"fading",5
12284,"faget",5
12285,"fairway",5
12286,"faithfully",5
12287,"famed",5
12288,"fanning",5
12289,"farouk",5
12290,"fashions",5
12291,"favre",5
12292,"fearing",5
12293,"fertile",5
12294,"fervent",5
12295,"fiberglas",5
12296,"fibrous",5
12297,"figurative",5
12298,"fills",5
12299,"fins",5
12300,"firemen",5
12301,"fireworks",5
12302,"fisher",5
12303,"fisherman",5
12304,"fiske",5
12305,"fission",5
12306,"flags",5
12307,"flanked",5
12308,"flared",5
12309,"flask",5
12310,"flemish",5
12311,"flexural",5
12312,"flicked",5
12313,"florence",5
12314,"flourish",5
12315,"flows",5
12316,"fluent",5
12317,"foggy",5
12318,"fools",5
12319,"forbids",5
12320,"forecasts",5
12321,"foresight",5
12322,"forestall",5
12323,"formosa",5
12324,"formulae",5
12325,"fragmentation",5
12326,"fran",5
12327,"franchise",5
12328,"frauds",5
12329,"freer",5
12330,"freeway",5
12331,"freeways",5
12332,"frigid",5
12333,"fringed",5
12334,"frontiers",5
12335,"froze",5
12336,"fruitless",5
12337,"fullest",5
12338,"fumbled",5
12339,"fumes",5
12340,"fundamentals",5
12341,"furnishes",5
12342,"furrow",5
12343,"furs",5
12344,"fuse",5
12345,"gaily",5
12346,"gal",5
12347,"gallant",5
12348,"gamblers",5
12349,"gamma",5
12350,"gantry",5
12351,"garages",5
12352,"garrison",5
12353,"gary",5
12354,"gasped",5
12355,"gasping",5
12356,"gasps",5
12357,"gehrig",5
12358,"generalize",5
12359,"generates",5
12360,"genetic",5
12361,"genial",5
12362,"geography",5
12363,"geology",5
12364,"gertrude",5
12365,"ghettos",5
12366,"ghosts",5
12367,"ginning",5
12368,"girlish",5
12369,"glamorous",5
12370,"glamour",5
12371,"glances",5
12372,"glared",5
12373,"glazed",5
12374,"glimpsed",5
12375,"glinting",5
12376,"glitter",5
12377,"glycerine",5
12378,"godot",5
12379,"gosson",5
12380,"gotta",5
12381,"grabbing",5
12382,"grabski",5
12383,"gradients",5
12384,"grady",5
12385,"grafin",5
12386,"grafton",5
12387,"grandson",5
12388,"graphite",5
12389,"greatcoat",5
12390,"greedy",5
12391,"greeks",5
12392,"greens",5
12393,"greeting",5
12394,"grigorss",5
12395,"grok",5
12396,"groom",5
12397,"groping",5
12398,"grouped",5
12399,"guarded",5
12400,"gully",5
12401,"gushed",5
12402,"gyros",5
12403,"habitual",5
12404,"hairy",5
12405,"hammock",5
12406,"hamper",5
12407,"hanch",5
12408,"handwriting",5
12409,"happenings",5
12410,"hardships",5
12411,"harmless",5
12412,"harmonious",5
12413,"harshly",5
12414,"hartman",5
12415,"hartsfield",5
12416,"hartweger",5
12417,"hasty",5
12418,"hatch",5
12419,"haul",5
12420,"haunches",5
12421,"hayes",5
12422,"hazardous",5
12423,"hazy",5
12424,"headache",5
12425,"helplessness",5
12426,"hemorrhage",5
12427,"hemus",5
12428,"hereinafter",5
12429,"herford",5
12430,"heroine",5
12431,"hettie",5
12432,"heywood",5
12433,"hibachi",5
12434,"hides",5
12435,"hilum",5
12436,"hippodrome",5
12437,"hitch",5
12438,"hoarse",5
12439,"holders",5
12440,"holocaust",5
12441,"homeland",5
12442,"homogeneity",5
12443,"homozygous",5
12444,"hook",5
12445,"hopped",5
12446,"horace",5
12447,"horsepower",5
12448,"hoss",5
12449,"hosses",5
12450,"hostilities",5
12451,"hosts",5
12452,"hotei",5
12453,"housewives",5
12454,"huh",5
12455,"hum",5
12456,"humane",5
12457,"humanism",5
12458,"humility",5
12459,"huntley",5
12460,"hurling",5
12461,"hurtling",5
12462,"hydrolysis",5
12463,"hys",5
12464,"identifiable",5
12465,"ignition",5
12466,"ignores",5
12467,"illuminating",5
12468,"imitate",5
12469,"immaculate",5
12470,"immoral",5
12471,"impeded",5
12472,"impinging",5
12473,"implements",5
12474,"imposition",5
12475,"impractical",5
12476,"imputed",5
12477,"inaccurate",5
12478,"incarnation",5
12479,"incidental",5
12480,"incoming",5
12481,"inconsistent",5
12482,"incorrect",5
12483,"incur",5
12484,"indecision",5
12485,"indelible",5
12486,"individualized",5
12487,"indoors",5
12488,"indulged",5
12489,"indulgence",5
12490,"inert",5
12491,"infections",5
12492,"inferiority",5
12493,"inflation",5
12494,"informally",5
12495,"ingenuity",5
12496,"inhibited",5
12497,"initiate",5
12498,"injecting",5
12499,"injunctions",5
12500,"inquest",5
12501,"inquiring",5
12502,"inscrutable",5
12503,"insecurity",5
12504,"insignificant",5
12505,"installing",5
12506,"installment",5
12507,"instantaneous",5
12508,"intellect",5
12509,"intellectually",5
12510,"intensities",5
12511,"intentional",5
12512,"intercontinental",5
12513,"interfaces",5
12514,"interfered",5
12515,"interlude",5
12516,"intermediates",5
12517,"interrelated",5
12518,"interstellar",5
12519,"intimated",5
12520,"intimidation",5
12521,"intrinsic",5
12522,"invade",5
12523,"invaders",5
12524,"invaluable",5
12525,"inverse",5
12526,"inversely",5
12527,"ironing",5
12528,"irradiated",5
12529,"irregularly",5
12530,"irritable",5
12531,"irritated",5
12532,"isle",5
12533,"isolating",5
12534,"istanbul",5
12535,"itch",5
12536,"jacoby",5
12537,"jagged",5
12538,"jaguar",5
12539,"jason",5
12540,"jerome",5
12541,"jockey",5
12542,"joking",5
12543,"jonathan",5
12544,"journals",5
12545,"joyous",5
12546,"justifiably",5
12547,"justly",5
12548,"kafka",5
12549,"kappa",5
12550,"kasavubu",5
12551,"kemble",5
12552,"kerr",5
12553,"kidneys",5
12554,"kinda",5
12555,"kindness",5
12556,"kingston",5
12557,"kitchens",5
12558,"kitten",5
12559,"kittens",5
12560,"kizzie",5
12561,"kneel",5
12562,"kneeling",5
12563,"knocking",5
12564,"knox",5
12565,"koreans",5
12566,"kruger",5
12567,"labored",5
12568,"landscapes",5
12569,"lappenberg",5
12570,"larson",5
12571,"las",5
12572,"latch",5
12573,"latitude",5
12574,"laundry",5
12575,"lavender",5
12576,"lawns",5
12577,"leaked",5
12578,"leesona",5
12579,"legacy",5
12580,"legally",5
12581,"leisurely",5
12582,"lenses",5
12583,"lent",5
12584,"leon",5
12585,"leona",5
12586,"lessen",5
12587,"lethal",5
12588,"lets",5
12589,"liberation",5
12590,"librarian",5
12591,"lids",5
12592,"lieu",5
12593,"lightweight",5
12594,"lillian",5
12595,"limb",5
12596,"limbs",5
12597,"lingering",5
12598,"linguistics",5
12599,"lipton",5
12600,"liquidated",5
12601,"livelihood",5
12602,"livery",5
12603,"loadings",5
12604,"lobes",5
12605,"locality",5
12606,"lodging",5
12607,"lofty",5
12608,"logging",5
12609,"longhorns",5
12610,"louise",5
12611,"loveless",5
12612,"lowering",5
12613,"lucian",5
12614,"lugged",5
12615,"lukewarm",5
12616,"lullaby",5
12617,"lurched",5
12618,"lush",5
12619,"lust",5
12620,"luther",5
12621,"lyford",5
12622,"lynn",5
12623,"lyttleton",5
12624,"machinist",5
12625,"madrigal",5
12626,"magnums",5
12627,"maguire",5
12628,"mammalian",5
12629,"mando",5
12630,"maneuver",5
12631,"mania",5
12632,"manifestly",5
12633,"manor",5
12634,"manu",5
12635,"marker",5
12636,"marrow",5
12637,"marsden",5
12638,"marshes",5
12639,"martha",5
12640,"martian",5
12641,"mastered",5
12642,"mat",5
12643,"materially",5
12644,"maternal",5
12645,"mathematically",5
12646,"mattered",5
12647,"maximizing",5
12648,"mayer",5
12649,"measurable",5
12650,"mechanic",5
12651,"mechanized",5
12652,"medicines",5
12653,"mediocre",5
12654,"mee",5
12655,"melodic",5
12656,"menu",5
12657,"mergers",5
12658,"merging",5
12659,"merited",5
12660,"metaphor",5
12661,"micelles",5
12662,"micrometeorites",5
12663,"microns",5
12664,"midday",5
12665,"migration",5
12666,"millie",5
12667,"milligram",5
12668,"min",5
12669,"mindful",5
12670,"mineralogy",5
12671,"miners",5
12672,"minimized",5
12673,"mink",5
12674,"minorities",5
12675,"minors",5
12676,"minutemen",5
12677,"mischief",5
12678,"misdeeds",5
12679,"misgivings",5
12680,"misses",5
12681,"mistress",5
12682,"misuse",5
12683,"mityukh",5
12684,"mm",5
12685,"mobilization",5
12686,"mocking",5
12687,"modifier",5
12688,"moll",5
12689,"molly",5
12690,"momentarily",5
12691,"monacle",5
12692,"monei",5
12693,"monopolies",5
12694,"monte",5
12695,"monumental",5
12696,"moody",5
12697,"moriarty",5
12698,"morocco",5
12699,"morphological",5
12700,"mortgages",5
12701,"motifs",5
12702,"motivations",5
12703,"motorists",5
12704,"mucosa",5
12705,"mumbled",5
12706,"murderers",5
12707,"murky",5
12708,"mustache",5
12709,"mystical",5
12710,"mystique",5
12711,"nagrin",5
12712,"nancy",5
12713,"nasty",5
12714,"nate",5
12715,"nathan",5
12716,"nationwide",5
12717,"necessitate",5
12718,"needham",5
12719,"needing",5
12720,"negation",5
12721,"neglecting",5
12722,"nehru",5
12723,"neocortex",5
12724,"nephews",5
12725,"neutralism",5
12726,"neutralized",5
12727,"neutrophils",5
12728,"newburyport",5
12729,"noblest",5
12730,"nondescript",5
12731,"northerners",5
12732,"northward",5
12733,"noticing",5
12734,"nourished",5
12735,"novelty",5
12736,"nugent",5
12737,"nuisance",5
12738,"nutrients",5
12739,"oakwood",5
12740,"obesity",5
12741,"obnoxious",5
12742,"obscurity",5
12743,"obsessed",5
12744,"obsession",5
12745,"obsolete",5
12746,"occasioned",5
12747,"ok",5
12748,"ole",5
12749,"olive",5
12750,"oneself",5
12751,"onsets",5
12752,"operatic",5
12753,"oppressed",5
12754,"optimality",5
12755,"option",5
12756,"orator",5
12757,"orchards",5
12758,"organification",5
12759,"organizational",5
12760,"oriole",5
12761,"oslo",5
12762,"otter",5
12763,"outing",5
12764,"outputs",5
12765,"outreach",5
12766,"overalls",5
12767,"overcoat",5
12768,"overrun",5
12769,"overthrow",5
12770,"overture",5
12771,"overweight",5
12772,"owes",5
12773,"pact",5
12774,"padded",5
12775,"pads",5
12776,"pageants",5
12777,"palaces",5
12778,"palette",5
12779,"pantheon",5
12780,"parkhouse",5
12781,"parole",5
12782,"parsons",5
12783,"parted",5
12784,"particulars",5
12785,"patched",5
12786,"patrice",5
12787,"patterson",5
12788,"paved",5
12789,"peacefully",5
12790,"peanuts",5
12791,"peck",5
12792,"peddler",5
12793,"pedestal",5
12794,"peeled",5
12795,"pelham",5
12796,"penance",5
12797,"pendleton",5
12798,"penn",5
12799,"pennies",5
12800,"perfected",5
12801,"periodicals",5
12802,"periphery",5
12803,"permissive",5
12804,"perpetuate",5
12805,"persuading",5
12806,"pertaining",5
12807,"pertains",5
12808,"perverse",5
12809,"petersburg",5
12810,"phalanx",5
12811,"pharmacy",5
12812,"philippi",5
12813,"phoned",5
12814,"phonology",5
12815,"photo",5
12816,"photographer",5
12817,"physicist",5
12818,"pictorial",5
12819,"pies",5
12820,"pillars",5
12821,"pimen",5
12822,"pinpoint",5
12823,"piping",5
12824,"plagued",5
12825,"plaintiff",5
12826,"planks",5
12827,"planting",5
12828,"plastered",5
12829,"platforms",5
12830,"plead",5
12831,"pledged",5
12832,"plowed",5
12833,"plumb",5
12834,"plunge",5
12835,"poisonous",5
12836,"poking",5
12837,"polarity",5
12838,"politeness",5
12839,"polyester",5
12840,"polyphosphates",5
12841,"pompeii",5
12842,"populous",5
12843,"portago",5
12844,"portrays",5
12845,"potassium",5
12846,"pots",5
12847,"powders",5
12848,"pozzatti",5
12849,"precincts",5
12850,"predecessor",5
12851,"prefers",5
12852,"prelude",5
12853,"premiere",5
12854,"preposterous",5
12855,"prescribe",5
12856,"prescription",5
12857,"prevalent",5
12858,"priceless",5
12859,"primacy",5
12860,"primeval",5
12861,"priorities",5
12862,"probing",5
12863,"procession",5
12864,"procreation",5
12865,"profess",5
12866,"professed",5
12867,"professionally",5
12868,"professions",5
12869,"proficient",5
12870,"programming",5
12871,"proliferation",5
12872,"prolusion",5
12873,"prominence",5
12874,"prophecy",5
12875,"prophet",5
12876,"proprietors",5
12877,"prosecuted",5
12878,"proverb",5
12879,"proving",5
12880,"provocation",5
12881,"proximity",5
12882,"psalmist",5
12883,"psithyrus",5
12884,"psychiatric",5
12885,"psychiatrists",5
12886,"psychoanalysis",5
12887,"pulp",5
12888,"pumps",5
12889,"punch",5
12890,"puppets",5
12891,"puritan",5
12892,"purposely",5
12893,"pussy",5
12894,"pyrex",5
12895,"quantum",5
12896,"quarreling",5
12897,"quarterback",5
12898,"quotations",5
12899,"rabbits",5
12900,"racket",5
12901,"radial",5
12902,"raids",5
12903,"rains",5
12904,"rainy",5
12905,"rall",5
12906,"ranking",5
12907,"ransom",5
12908,"rape",5
12909,"ratification",5
12910,"rationalize",5
12911,"rattle",5
12912,"rattlesnakes",5
12913,"realtor",5
12914,"reama",5
12915,"reassured",5
12916,"rebs",5
12917,"rebuild",5
12918,"receding",5
12919,"receivers",5
12920,"receptionist",5
12921,"recipients",5
12922,"recoil",5
12923,"recollection",5
12924,"rectangular",5
12925,"redevelopment",5
12926,"reed",5
12927,"refinement",5
12928,"refinements",5
12929,"reflector",5
12930,"reformation",5
12931,"refreshed",5
12932,"refrigerated",5
12933,"registers",5
12934,"regulatory",5
12935,"relaxing",5
12936,"relentless",5
12937,"relentlessly",5
12938,"reluctance",5
12939,"relying",5
12940,"reminding",5
12941,"remington",5
12942,"removes",5
12943,"renting",5
12944,"repelled",5
12945,"repertory",5
12946,"reproducible",5
12947,"reputed",5
12948,"reserves",5
12949,"resorted",5
12950,"respectability",5
12951,"respecting",5
12952,"resultants",5
12953,"retailers",5
12954,"retailing",5
12955,"retreating",5
12956,"reuveni",5
12957,"revered",5
12958,"reverence",5
12959,"revise",5
12960,"revivals",5
12961,"rex",5
12962,"reynolds",5
12963,"rh",5
12964,"rhetoric",5
12965,"richer",5
12966,"richert",5
12967,"richest",5
12968,"richly",5
12969,"richness",5
12970,"ridicule",5
12971,"rig",5
12972,"righteous",5
12973,"rim",5
12974,"rinsing",5
12975,"ripple",5
12976,"ripples",5
12977,"risks",5
12978,"roadway",5
12979,"roasted",5
12980,"romantics",5
12981,"ronald",5
12982,"ronnie",5
12983,"roofs",5
12984,"rounding",5
12985,"runners",5
12986,"sadie",5
12987,"safeguard",5
12988,"safer",5
12989,"sailor",5
12990,"salisbury",5
12991,"salutary",5
12992,"salvage",5
12993,"sandals",5
12994,"sandman",5
12995,"sante",5
12996,"sargent",5
12997,"satin",5
12998,"saturation",5
12999,"sauces",5
13000,"sausages",5
13001,"saves",5
13002,"scabbard",5
13003,"scales",5
13004,"scan",5
13005,"scant",5
13006,"scented",5
13007,"scepticism",5
13008,"schooling",5
13009,"scoop",5
13010,"scoring",5
13011,"scornful",5
13012,"scotch",5
13013,"scours",5
13014,"scrawled",5
13015,"screeched",5
13016,"screening",5
13017,"sculptured",5
13018,"seashore",5
13019,"seasoned",5
13020,"seating",5
13021,"seato",5
13022,"secondly",5
13023,"secretariat",5
13024,"securely",5
13025,"seigner",5
13026,"selects",5
13027,"sensuality",5
13028,"serge",5
13029,"servo",5
13030,"severity",5
13031,"seward",5
13032,"shabby",5
13033,"shadowing",5
13034,"shakes",5
13035,"shaky",5
13036,"shapeless",5
13037,"sharpened",5
13038,"shielded",5
13039,"shielding",5
13040,"shine",5
13041,"shingles",5
13042,"shirley",5
13043,"shocks",5
13044,"shone",5
13045,"shortcomings",5
13046,"shortsighted",5
13047,"shouts",5
13048,"shovel",5
13049,"showered",5
13050,"shreds",5
13051,"shriek",5
13052,"shrink",5
13053,"shriver",5
13054,"shudder",5
13055,"shuddered",5
13056,"shunts",5
13057,"shutter",5
13058,"shutters",5
13059,"sidewalks",5
13060,"siding",5
13061,"sighing",5
13062,"signaling",5
13063,"signatures",5
13064,"silenced",5
13065,"silhouettes",5
13066,"simmer",5
13067,"simpson",5
13068,"situs",5
13069,"skepticism",5
13070,"ski",5
13071,"skillfully",5
13072,"skimmed",5
13073,"skip",5
13074,"skyline",5
13075,"slashing",5
13076,"slater",5
13077,"slides",5
13078,"slippery",5
13079,"sloanaker",5
13080,"slogans",5
13081,"slots",5
13082,"sly",5
13083,"smelling",5
13084,"smoky",5
13085,"smoothness",5
13086,"smu",5
13087,"soaring",5
13088,"softer",5
13089,"softness",5
13090,"sojourn",5
13091,"soles",5
13092,"soloists",5
13093,"solvent",5
13094,"sophomore",5
13095,"sounder",5
13096,"southeastern",5
13097,"southpaw",5
13098,"soybean",5
13099,"spacers",5
13100,"spahn",5
13101,"spans",5
13102,"sparkling",5
13103,"sparks",5
13104,"sparse",5
13105,"specialties",5
13106,"spire",5
13107,"spitting",5
13108,"sponsorship",5
13109,"sportsman",5
13110,"sprawling",5
13111,"spruce",5
13112,"squared",5
13113,"squire",5
13114,"sr",5
13115,"staccato",5
13116,"stagnant",5
13117,"stakes",5
13118,"stamping",5
13119,"staten",5
13120,"stationed",5
13121,"stays",5
13122,"steal",5
13123,"stealth",5
13124,"steaming",5
13125,"steeped",5
13126,"stephens",5
13127,"stereotyped",5
13128,"sterilization",5
13129,"stew",5
13130,"stickney",5
13131,"stimuli",5
13132,"sting",5
13133,"stockings",5
13134,"stoicism",5
13135,"stony",5
13136,"stowey",5
13137,"strait",5
13138,"strengthens",5
13139,"stressing",5
13140,"striped",5
13141,"stripes",5
13142,"stuffed",5
13143,"stumps",5
13144,"sub",5
13145,"subcommittee",5
13146,"subsided",5
13147,"substitutes",5
13148,"succumbed",5
13149,"suck",5
13150,"suffers",5
13151,"suffice",5
13152,"suffocating",5
13153,"suffrage",5
13154,"suffused",5
13155,"suitcases",5
13156,"sunburn",5
13157,"sundry",5
13158,"superseded",5
13159,"supervise",5
13160,"supervisor",5
13161,"supervisors",5
13162,"supremacy",5
13163,"surprises",5
13164,"surround",5
13165,"surveyor",5
13166,"susie",5
13167,"swamp",5
13168,"sway",5
13169,"sweaty",5
13170,"swirled",5
13171,"swivel",5
13172,"swooped",5
13173,"sworn",5
13174,"sydney",5
13175,"symbolically",5
13176,"sympathetically",5
13177,"symptom",5
13178,"tag",5
13179,"tame",5
13180,"tangled",5
13181,"tapestry",5
13182,"tariff",5
13183,"tattered",5
13184,"tee",5
13185,"teenagers",5
13186,"teens",5
13187,"tektites",5
13188,"telegraphers",5
13189,"template",5
13190,"temporal",5
13191,"tenacity",5
13192,"tenant",5
13193,"tendencies",5
13194,"tensile",5
13195,"terrific",5
13196,"texan",5
13197,"thant",5
13198,"theologian",5
13199,"theoretically",5
13200,"ther",5
13201,"therefrom",5
13202,"thereupon",5
13203,"thickened",5
13204,"thicker",5
13205,"thickly",5
13206,"thom",5
13207,"threatens",5
13208,"thrift",5
13209,"thrill",5
13210,"thrived",5
13211,"throne",5
13212,"thrusts",5
13213,"thumping",5
13214,"tilt",5
13215,"timbers",5
13216,"timid",5
13217,"tooling",5
13218,"torque",5
13219,"torquer",5
13220,"tossing",5
13221,"tournaments",5
13222,"towers",5
13223,"tracts",5
13224,"transaction",5
13225,"transactions",5
13226,"transitional",5
13227,"transitions",5
13228,"transported",5
13229,"transports",5
13230,"transposed",5
13231,"travels",5
13232,"traverse",5
13233,"tread",5
13234,"trembled",5
13235,"triangular",5
13236,"tribunal",5
13237,"trinity",5
13238,"triple",5
13239,"triumphant",5
13240,"trolley",5
13241,"truce",5
13242,"trunks",5
13243,"truthfully",5
13244,"tubs",5
13245,"tucker",5
13246,"tuition",5
13247,"turk",5
13248,"turks",5
13249,"tuxapoka",5
13250,"tweed",5
13251,"twelfth",5
13252,"twirling",5
13253,"tying",5
13254,"ulcer",5
13255,"ultracentrifugation",5
13256,"unanimity",5
13257,"unanimous",5
13258,"unbreakable",5
13259,"uncanny",5
13260,"uncertainties",5
13261,"uncompromising",5
13262,"undeniable",5
13263,"underside",5
13264,"undertaking",5
13265,"uneasiness",5
13266,"unemployed",5
13267,"unequivocally",5
13268,"unfavorable",5
13269,"unfolding",5
13270,"uniconer",5
13271,"unifil",5
13272,"uninterrupted",5
13273,"uniqueness",5
13274,"unitized",5
13275,"unloaded",5
13276,"unloading",5
13277,"unmistakably",5
13278,"unofficial",5
13279,"unreconstructed",5
13280,"unrest",5
13281,"unscrupulous",5
13282,"unseen",5
13283,"unspeakable",5
13284,"unwelcome",5
13285,"unwillingness",5
13286,"unwittingly",5
13287,"unworthy",5
13288,"upi",5
13289,"upstream",5
13290,"uptake",5
13291,"uptown",5
13292,"utopians",5
13293,"utterance",5
13294,"uttered",5
13295,"valleys",5
13296,"vanish",5
13297,"variously",5
13298,"vaudeville",5
13299,"vegas",5
13300,"venerable",5
13301,"ventured",5
13302,"verbally",5
13303,"verify",5
13304,"vesole",5
13305,"viable",5
13306,"vibration",5
13307,"vices",5
13308,"vile",5
13309,"vineyards",5
13310,"virtual",5
13311,"visa",5
13312,"visibility",5
13313,"vita",5
13314,"vitamin",5
13315,"voiced",5
13316,"volatile",5
13317,"volunteered",5
13318,"vowed",5
13319,"vows",5
13320,"w",5
13321,"waco",5
13322,"wailing",5
13323,"waiters",5
13324,"wakeful",5
13325,"walitzee",5
13326,"walnuts",5
13327,"walt",5
13328,"wanna",5
13329,"warlike",5
13330,"warrants",5
13331,"warrior",5
13332,"warts",5
13333,"washes",5
13334,"wasting",5
